10 28541.5156464443
20 27941.6339704672
30 27555.4047372159
40 27305.4940193938
50 27114.3065899713
60 26940.6924263721
70 26837.0898801291
80 26771.5339640807
90 26688.837819802
100 26641.7515289373
110 26586.3086255644
120 26540.3392523695
130 26518.4760547459
140 26485.3854852927
150 26457.691399188
160 26455.4020501866
170 26433.142365819
180 26419.6600404187
190 26406.3635810467
200 26397.574390634
210 26390.7243406318
220 26397.907966127
230 26383.253664756
240 26378.8030956956
250 26390.0096457195
260 26379.2676044549
270 26374.2529754243
280 26371.8498098391
290 26372.913811467
300 26370.9125913723
310 26360.0973967342
320 26354.6648169963
330 26373.987564631
340 26375.4822169475
350 26352.2062427536
360 26358.9829746205
370 26368.8300387754
380 26357.9263661872
390 26353.4847397406
400 26359.6882689564
410 26355.6990893307
420 26332.860057635
430 26348.1377231585
440 26331.3100292416
450 26343.2714566044
460 26357.3511959326
470 26351.4554767873
480 26355.3144243724
490 26348.0494945302
500 26354.4532052211
510 26333.6286454359
520 26345.6142475307
530 26338.0519613391
540 26330.1981226318
550 26328.264741123
560 26322.9448154803
570 26323.9537409685
580 26325.424754586
590 26331.3291547997
600 26317.139392791
610 26325.7599729155
620 26320.3126859305
630 26333.6208497485
640 26330.4562578154
650 26325.7886616681
660 26323.7582313853
670 26327.3822016399
680 26334.8169272472
690 26331.5478338241
700 26332.0984824765
710 26341.5517407785
720 26326.832566468
730 26333.2926551176
740 26328.4273676382
750 26315.8656589877
760 26312.3799461354
770 26309.9380671522
780 26318.1307649186
790 26320.6266269456
800 26314.4071421583
810 26327.9491771039
820 26326.181828209
830 26315.3554644362
840 26318.1273745383
850 26322.6029864309
860 26320.5918040522
870 26338.0780955154
880 26330.7484678958
890 26313.9344304236
900 26321.9829973141
910 26311.4724702835
920 26325.5915376055
930 26324.2227792968
940 26329.3287213354
950 26324.5854384568
960 26338.5437699328
970 26339.27581753
980 26330.6681521862
990 26319.6685927027
1000 26310.1295267466
1010 26308.8446076061
1020 26318.5051185704
1030 26320.1668453278
1040 26311.136942099
1050 26319.3160896352
1060 26312.6019356848
1070 26327.3414268513
1080 26322.321975035
1090 26315.7682546366
1100 26316.1915185818
1110 26327.6546295211
1120 26313.703981814
1130 26325.9236866008
1140 26319.4611691038
1150 26327.3821160475
1160 26318.3113896905
1170 26320.6340905713
1180 26322.8417768877
1190 26318.3049841141
1200 26327.888414969
1210 26327.1334884867
1220 26332.86361577
1230 26322.7464156098
1240 26325.4487613963
1250 26328.4631275966
1260 26313.5462692411
1270 26316.4336410183
1280 26335.6796497452
1290 26318.270247201
1300 26311.2377269109
1310 26308.7086454913
1320 26314.9546233099
1330 26311.9823962405
1340 26326.7619229041
1350 26328.6285805026
1360 26323.7530062534
1370 26337.5395212793
1380 26324.0779800252
1390 26317.7182490495
1400 26322.649018157
1410 26327.7328431388
1420 26309.7836744724
1430 26327.1626690758
1440 26321.2363770501
1450 26311.9479149474
1460 26318.7100512596
1470 26315.9946764343
1480 26324.5291012213
1490 26321.5756922543
1500 26316.4000896382
1510 26324.80742778
1520 26320.231979245
1530 26325.0346706632
1540 26320.5789946191
1550 26323.6911182809
1560 26330.0768461114
1570 26328.3277401412
1580 26319.7040541146
1590 26322.6512858089
1600 26318.0436112985
1610 26316.9774030704
1620 26322.1705145679
1630 26316.1373785933
1640 26315.2424786006
1650 26317.3418481177
1660 26334.858162102
1670 26327.6903917157
1680 26327.7535260584
1690 26325.4087883015
1700 26332.4175129915
1710 26327.2769024474
1720 26318.2389379231
1730 26309.3927155058
1740 26310.5454858418
1750 26311.1778958943
1760 26322.3014852462
1770 26316.740617899
1780 26316.1526206502
1790 26322.2469568176
1800 26325.3161753986
1810 26331.1075609311
1820 26321.9345017661
1830 26315.2824283802
1840 26319.8796657432
1850 26330.2838587284
1860 26324.4293858515
1870 26322.5704985923
1880 26320.7422303856
1890 26326.2485786112
1900 26329.3888548689
1910 26309.2690196231
1920 26318.2239948349
1930 26324.7424006619
1940 26324.8569001246
1950 26337.7267056041
1960 26322.1521105769
1970 26318.1031973287
1980 26320.9113557811
1990 26305.8268480502
2000 26324.4531347726
2010 26324.2495514743
2020 26315.41782544
2030 26320.1034425753
2040 26330.9380201203
2050 26321.403101859
2060 26327.5984558629
2070 26321.7809858289
2080 26315.7506153816
2090 26308.4063650056
2100 26314.7775106045
2110 26310.2632117529
