-44.702173332165 75
-42.874873181619 86
-41.047573031072 102
-39.220272880526 91
-37.39297272998 77
-35.565672579433 85
-33.738372428887 65
-31.91107227834 88
-30.083772127794 83
-28.256471977248 84
-26.429171826701 71
-24.601871676155 70
-22.774571525608 88
-20.947271375062 107
-19.119971224516 107
-17.292671073969 134
-15.465370923423 155
-13.638070772876 158
-11.81077062233 152
-9.9834704717835 207
-8.1561703212371 240
-6.3288701706907 216
-4.5015700201443 164
-2.6742698695979 124
-0.8469697190515 164
0.98033043149491 172
2.8076305820413 171
4.6349307325877 151
6.4622308831341 138
8.2895310336805 127
10.116831184227 90
11.944131334773 57
13.77143148532 55
15.598731635866 52
17.426031786413 39
19.253331936959 55
21.080632087505 68
22.907932238052 64
24.735232388598 79
26.562532539145 78
28.389832689691 79
30.217132840237 91
32.044432990784 98
33.87173314133 113
35.699033291877 119
37.526333442423 129
39.353633592969 139
41.180933743516 114
43.008233894062 112
44.835534044609 82
